,Unnamed: 0,CN,AA,RA,PA,JA,SA,SO,HPI,HDI,LLHN,CAR,CH2_L2,DAGI,DALI,inDAGI,inDALI,PALI,PAGI,CN_DAGI_0.2_0.8,CN_DALI_0.2_0.8,CN_inDAGI_0.2_0.8,CN_inDALI_0.2_0.8,CN_PALI_0.2_0.8,CN_PAGI_0.2_0.8,CN_DAGI_0.4_0.6,CN_DALI_0.4_0.6,CN_inDAGI_0.4_0.6,CN_inDALI_0.4_0.6,CN_PALI_0.4_0.6,CN_PAGI_0.4_0.6,CN_DAGI_0.6_0.4,CN_DALI_0.6_0.4,CN_inDAGI_0.6_0.4,CN_inDALI_0.6_0.4,CN_PALI_0.6_0.4,CN_PAGI_0.6_0.4,CN_DAGI_0.8_0.2,CN_DALI_0.8_0.2,CN_inDAGI_0.8_0.2,CN_inDALI_0.8_0.2,CN_PALI_0.8_0.2,CN_PAGI_0.8_0.2
162,162,0.766498447204969,0.7945781573498965,0.7949016563146998,0.8484730848861284,0.6665372670807453,0.6883410973084885,0.6665372670807453,0.765139751552795,0.6620729813664596,0.7586050724637682,0.6063664596273292,,0.8564958592132504,0.8670419254658385,0.1984989648033126,0.1386516563146997,0.8185817805383022,0.8486024844720497,0.8773291925465839,0.8942805383022774,0.2634575569358178,0.1816770186335403,0.8587603519668737,0.8634834368530021,0.9013328157349896,0.9111024844720496,0.3715062111801242,0.2471532091097308,0.8593426501035197,0.8652303312629399,0.902432712215321,0.9090320910973084,0.5072463768115943,0.3554606625258799,0.870600414078675,0.8673007246376812,0.8669772256728778,0.8721532091097308,0.6806418219461697,0.5067287784679089,0.8580486542443063,0.8545548654244307
163,163,0.6123188405797102,0.6561206004140787,0.6642727743271222,0.7637163561076605,0.5461309523809524,0.5511128364389236,0.5461309523809524,0.59375,0.5480719461697723,0.6123188405797102,0.4955357142857142,,0.7411361283643891,0.7051630434782608,0.2874611801242236,0.3026009316770186,0.7723214285714286,0.7637163561076605,0.7582168737060041,0.7338250517598344,0.2942546583850932,0.3084886128364389,0.7826086956521738,0.761904761904762,0.7559523809523808,0.7483178053830228,0.3513198757763975,0.3390269151138716,0.7584756728778468,0.7419772256728778,0.7312370600414079,0.7302018633540373,0.3945393374741201,0.3847049689440994,0.7537525879917184,0.7210144927536232,0.7023809523809524,0.7028985507246378,0.5208333333333334,0.4375,0.7221790890269151,0.7088509316770186
164,164,0.5857272256728778,0.6101837474120083,0.614453933747412,0.6436335403726708,0.5474896480331264,0.568258281573499,0.5474896480331264,0.6069487577639752,0.5393374741200829,0.6369694616977226,0.4972179089026915,,0.7896609730848861,0.7166149068322981,0.2056806418219461,0.2924430641821946,0.7004399585921324,0.6424042443064182,0.8001423395445134,0.7427536231884058,0.2617106625258799,0.3005952380952381,0.7168737060041407,0.6445393374741201,0.807324016563147,0.7485119047619049,0.3121765010351967,0.3342391304347826,0.7292960662525879,0.625388198757764,0.7791796066252589,0.723925983436853,0.3710533126293995,0.3867753623188406,0.7343426501035197,0.6303053830227743,0.7098214285714286,0.6699663561076604,0.4646092132505176,0.4460403726708075,0.6746894409937888,0.6380693581780539
165,165,0.6527338811630847,0.6662452591656133,0.6639538558786346,0.6432522123893805,0.6135429835651075,0.6365360303413402,0.6135429835651075,0.6927939317319849,0.6161504424778762,0.6898704171934261,0.5089285714285714,,0.6292667509481669,0.7061472819216182,0.222819216182048,0.2995417193426043,0.6633217446270543,0.6432522123893805,0.6665613147914032,0.7609039190897597,0.2721238938053097,0.3173198482932996,0.6980088495575222,0.6652970922882427,0.7365676359039189,0.7893489254108723,0.3377054361567635,0.3367572692793932,0.6874209860935525,0.681573957016435,0.7408343868520859,0.7959860935524652,0.3950695322376738,0.3765802781289507,0.7063843236409608,0.6948482932996207,0.6943742098609355,0.7360935524652339,0.5355562579013907,0.4611251580278129,0.7142857142857143,0.6940581542351454
166,166,0.7498706004140787,0.7590579710144927,0.7593167701863354,0.7985248447204969,0.6294642857142858,0.6475155279503105,0.6294642857142858,0.7151915113871635,0.6223473084886129,0.7216614906832298,0.5425077639751552,,0.8076475155279503,0.7963250517598344,0.1898938923395445,0.2072981366459627,0.8046066252587992,0.7970367494824016,0.8354037267080746,0.8422619047619048,0.2718685300207039,0.2422360248447205,0.8368271221532091,0.8172877846790891,0.8767468944099379,0.8667184265010353,0.3942158385093168,0.2989130434782608,0.8505434782608696,0.8342391304347826,0.8898162525879918,0.8786231884057971,0.5346790890269151,0.3907867494824016,0.8351449275362318,0.8392857142857143,0.840320910973085,0.8394151138716357,0.6680900621118012,0.5329968944099379,0.8215579710144928,0.8113354037267081
167,167,0.7187730968218773,0.7356245380635624,0.7405025868440502,0.8022912047302291,0.6118255728011825,0.641241685144124,0.6118255728011825,0.7006651884700664,0.5964523281596452,0.7483370288248337,0.612860310421286,,0.8757575757575757,0.8884700665188471,0.1467110125646711,0.1203991130820399,0.7675535846267554,0.8022912047302291,0.9130820399113082,0.9168514412416852,0.2181818181818182,0.1595713229859571,0.7949741315594974,0.8133037694013303,0.9223946784922394,0.9084257206208426,0.3296378418329638,0.2454545454545454,0.8015521064301552,0.8138950480413896,0.8898743532889875,0.8881744271988173,0.4297117516629712,0.3682926829268292,0.8036215816703621,0.8051736881005173,0.839320029563932,0.8411677753141168,0.5992609016999259,0.4893569844789356,0.7833702882483371,0.7893569844789357
168,168,0.5893504140786751,0.6028726708074534,0.604684265010352,0.6900879917184266,0.5608178053830228,0.5652173913043479,0.5608178053830228,0.579192546583851,0.5574534161490684,0.579192546583851,0.4855072463768116,,0.7367365424430642,0.7738742236024845,0.2153856107660455,0.1333462732919255,0.71972049689441,0.6900879917184266,0.750582298136646,0.7917313664596274,0.2622282608695652,0.1524974120082815,0.7439182194616977,0.7137034161490683,0.7697334368530021,0.7900491718426501,0.321105072463768,0.1975284679089027,0.7083333333333334,0.7012810559006211,0.725478778467909,0.7587344720496896,0.3943452380952381,0.2584756728778468,0.6899585921325051,0.6724249482401656,0.681741718426501,0.7179736024844721,0.4836309523809524,0.3577251552795031,0.6713250517598344,0.6593555900621119
169,169,0.682759165613148,0.7116782553729457,0.7237673830594185,0.7505530973451328,0.6217604298356512,0.6362199747155499,0.6217604298356512,0.687341972187105,0.6106984829329962,0.6330594184576486,0.5976611883691529,,0.7639854614412137,0.7786820480404552,0.2598767383059418,0.2336441213653602,0.7319058154235145,0.7505530973451328,0.8001738305941846,0.8242730720606827,0.3104456384323641,0.2616940581542351,0.7546618204804045,0.76698798988622,0.8178729456384324,0.8290139064475348,0.3821902654867256,0.2974083438685208,0.753397597977244,0.7679361567635904,0.8088653603034135,0.818109987357775,0.4795353982300884,0.3658343868520859,0.7383849557522124,0.757980404551201,0.7601927939317319,0.7754424778761062,0.5879424778761062,0.4552781289506953,0.7453381795195955,0.7484987357774968
170,170,0.6742365424430641,0.7172619047619047,0.729101966873706,0.6309523809523809,0.6570263975155279,0.6618788819875776,0.6570263975155279,0.6834886128364389,0.6629140786749482,0.6740424430641822,0.5047230848861284,,0.6040372670807453,0.6413690476190477,0.3033126293995859,0.3182582815734989,0.7186206004140786,0.629981884057971,0.6297230848861284,0.7021868530020704,0.3879399585921325,0.3443969979296066,0.764751552795031,0.683100414078675,0.6981754658385093,0.7213379917184265,0.431159420289855,0.3767468944099379,0.7675983436853002,0.6932582815734989,0.7061335403726708,0.7403597308488614,0.5276915113871636,0.4180253623188406,0.7558229813664596,0.6973990683229814,0.6977872670807453,0.72069099378882,0.6209886128364389,0.4941123188405797,0.7382246376811594,0.6979813664596273
171,171,0.7482531055900622,0.7575698757763976,0.755370082815735,0.7604166666666666,0.6754011387163562,0.6917701863354038,0.6754011387163562,0.7362189440993789,0.6638198757763976,0.802924430641822,0.5542831262939958,,0.8190993788819876,0.7942546583850932,0.2339544513457557,0.2142857142857143,0.7606107660455488,0.7604166666666666,0.8520315734989647,0.8469202898550725,0.3532608695652174,0.2669513457556935,0.8154761904761905,0.7962603519668737,0.8778467908902692,0.8755175983436853,0.4447463768115942,0.3457556935817805,0.8108178053830228,0.8081651138716356,0.8641304347826088,0.8590838509316769,0.5606884057971014,0.4346532091097309,0.8211697722567287,0.8106237060041407,0.8350802277432712,0.8476966873706003,0.6640139751552795,0.5482660455486543,0.811335403726708,0.8048007246376812
172,172,0.7053718253243194,0.694865704366892,0.6975150739996346,0.5933674401607892,0.6617942627443816,0.6934953407637494,0.6617942627443816,0.7466654485656862,0.6543029417138682,0.8000182715147086,0.554814544125708,,0.6895669651014068,0.7272976429746028,0.3005664169559657,0.2814726840855107,0.6240635848711859,0.5933674401607892,0.7105792070162616,0.7587246482733419,0.3710031061575005,0.3050429380595651,0.698428649735063,0.642974602594555,0.7572629270966563,0.7920701626164809,0.4756075278640599,0.3516353005664169,0.7148730129727754,0.6822583592179793,0.7632925269504842,0.7906997990133382,0.5354467385346245,0.4300200986661794,0.7227297642974604,0.6892015348072354,0.7520555454047141,0.7647542481271699,0.6584140325232962,0.5334368719166819,0.7269322126804312,0.6983372921615202
173,173,0.6025129342202513,0.6249076127124908,0.631559497413156,0.5986696230598669,0.5219512195121951,0.5326681448632669,0.5219512195121951,0.588248337028825,0.5198817442719882,0.5991130820399113,0.5896526237989652,,0.6995565410199558,0.71869918699187,0.3208425720620843,0.2932742054693274,0.7393939393939394,0.5986696230598669,0.7232815964523281,0.745380635624538,0.3627494456762749,0.3093126385809312,0.7036954915003697,0.5906873614190687,0.6991869918699187,0.6861049519586104,0.3841832963784183,0.3171470805617147,0.6655580192165558,0.594530672579453,0.6988913525498892,0.6864005912786401,0.4613451589061345,0.3478935698447893,0.6757575757575758,0.604730229120473,0.6855875831485587,0.6864005912786401,0.5563932002956393,0.4135254988913525,0.6769401330376941,0.6066518847006652
174,174,0.6523033126293996,0.6464156314699794,0.6460274327122153,0.734860248447205,0.558682712215321,0.5678053830227743,0.558682712215321,0.6057194616977226,0.557518115942029,0.6490036231884059,0.5722049689440994,,0.7658514492753623,0.7675983436853002,0.239453933747412,0.2356366459627329,0.7762034161490683,0.734860248447205,0.8059006211180124,0.7809265010351967,0.3055771221532091,0.2680512422360248,0.762875258799172,0.736995341614907,0.8203933747412009,0.7851319875776398,0.3896221532091097,0.3093297101449275,0.7349249482401656,0.7324663561076605,0.7984601449275363,0.7699922360248448,0.5071169772256728,0.3848990683229814,0.7368659420289856,0.7192675983436854,0.7483178053830227,0.7237965838509317,0.5725284679089027,0.4875129399585921,0.7237965838509317,0.703998447204969
175,175,0.5469073498964803,0.5781573498964804,0.5798395445134575,0.6871765010351967,0.5281444099378881,0.5367494824016563,0.5281444099378881,0.5636645962732919,0.5161749482401656,0.493465320910973,0.5705227743271222,,0.7831909937888198,0.7203674948240165,0.2890139751552795,0.2889492753623188,0.717585403726708,0.6859472049689441,0.801565734989648,0.7533643892339543,0.3278985507246377,0.2993012422360248,0.6820652173913044,0.6935170807453416,0.7877846790890269,0.7483178053830228,0.3621894409937888,0.3215579710144927,0.6809006211180124,0.6726837474120082,0.739065734989648,0.7382246376811594,0.3971920289855072,0.3519668737060041,0.6757246376811594,0.655861801242236,0.6621376811594203,0.6832298136645962,0.4542572463768116,0.390916149068323,0.640527950310559,0.6228649068322981
176,176,0.7166088068700895,0.7260186369450027,0.7250137036360315,0.7510506120957428,0.6363968572994702,0.6564955234788964,0.6363968572994702,0.6997076557646629,0.6183994153115293,0.7041841768682624,0.5969303855289604,,0.7896948657043669,0.7430111456239722,0.2716974237164261,0.2670381874657409,0.7811986113648821,0.7510506120957428,0.8339119312991047,0.8133564772519641,0.3908276996162981,0.3209391558560205,0.7556184907728851,0.755618490772885,0.8560204640964736,0.8361958706376759,0.5002740727206285,0.3889091905718984,0.7464827334186004,0.732413667093002,0.8326329252695049,0.819386077105792,0.5887082039101041,0.4822766307326876,0.7559839210670565,0.7377124063584871,0.7836652658505391,0.7707838479809977,0.6645349899506668,0.595377306778732,0.7601863694500274,0.7424630001827152
177,177,0.7946486137975501,0.7928218353750269,0.7934665807006233,0.7460777992692886,0.6737588652482269,0.7094347732645605,0.6737588652482269,0.7743391360412638,0.6588222652052439,0.7740167633784656,0.6583924349881797,,0.7006232538147431,0.746400171932087,0.3038899634644315,0.1811734364925854,0.7443584784010315,0.7460777992692886,0.7443584784010316,0.7973350526542016,0.3906082097571459,0.2177090049430475,0.8208682570384698,0.7823984526112185,0.7967977648828712,0.8274231678486997,0.4888244143563293,0.2729421878358049,0.8440790887599399,0.8197936814958092,0.8240919836664518,0.8366645175155814,0.5829572318934022,0.3752417794970986,0.8537502686438856,0.8423597678916828,0.8337631635503976,0.8489146787019127,0.7480120352460778,0.5063399957016979,0.8533204384268215,0.8389211261551687
178,178,0.6643522748035813,0.6911200438516354,0.6925817650283209,0.6855472318655217,0.6268043120774713,0.6363054997259273,0.6268043120774713,0.666362141421524,0.6099945185455875,0.6467202631098119,0.6227845788415859,,0.7051891101772336,0.7369815457701444,0.3830623058651562,0.2703270601132834,0.6855472318655217,0.6855472318655217,0.7523296181253425,0.7851269870272246,0.4515804860222913,0.2967293988671661,0.7297642974602594,0.7161520190023752,0.7629270966563129,0.772976429746026,0.5060295998538279,0.3400328887264754,0.742554357756258,0.7464827334186005,0.7526036908459711,0.760460442170656,0.545313356477252,0.4027041841768682,0.72464827334186,0.7468481637127717,0.7346976064315732,0.746756806139229,0.6203179243559291,0.4865704366892015,0.7102137767220903,0.7104878494427188
179,179,0.719421618204804,0.7323008849557522,0.7288242730720607,0.7104930467762327,0.606984829329962,0.6417509481668773,0.606984829329962,0.7262958280657394,0.5950537294563842,0.7156289506953223,0.5802781289506953,,0.7454962073324904,0.7768647281921619,0.2614570164348925,0.2292193426042983,0.6806257901390644,0.7104930467762327,0.7537136536030341,0.7769437420986094,0.3126580278128951,0.2548988621997471,0.7265328697850821,0.7283501896333754,0.776311630847029,0.7868994943109987,0.444453223767383,0.3007269279393173,0.7380689001264222,0.7451011378002528,0.7767857142857143,0.7600347661188369,0.5402180783817951,0.4017067003792667,0.7573482932996207,0.7492098609355247,0.7704646017699115,0.778682048040455,0.6698008849557522,0.5006321112515802,0.7660398230088497,0.759007585335019
180,180,0.7837732919254659,0.8089415113871636,0.8132763975155279,0.7939958592132506,0.6423395445134575,0.671583850931677,0.6423395445134575,0.7503234989648033,0.6227355072463768,0.7671454451345755,0.5756987577639752,,0.8591485507246377,0.7993012422360248,0.1796713250517598,0.2063923395445134,0.7652691511387164,0.7939958592132506,0.8766174948240165,0.8348861283643891,0.2644280538302277,0.248253105590062,0.835468426501035,0.8296454451345756,0.8891692546583851,0.8569487577639752,0.3939570393374741,0.3419384057971014,0.8258928571428571,0.8519021739130435,0.885351966873706,0.8613483436853002,0.5064699792960664,0.448046066252588,0.8355978260869565,0.8392210144927537,0.8684653209109731,0.8507375776397516,0.7049042443064182,0.573434265010352,0.8449145962732919,0.8424560041407867
181,181,0.6631637168141593,0.700063211125158,0.6989570164348925,0.7466814159292035,0.5539664981036663,0.5746681415929203,0.5539664981036663,0.6502844500632111,0.53974399494311,0.6236567635903918,0.6204962073324904,,0.831700379266751,0.8226137800252844,0.2090707964601769,0.183075221238938,0.8060208596713021,0.7466814159292035,0.8346238938053098,0.7995417193426042,0.2758375474083439,0.2249525916561315,0.7780499367888748,0.7326169405815424,0.8151864728192163,0.7936156763590392,0.3469500632111251,0.2777338811630847,0.773941213653603,0.72724399494311,0.7902180783817953,0.7755214917825537,0.4322850821744627,0.3704962073324905,0.7480246523388117,0.7228192161820481,0.75576801517067,0.7342762326169405,0.596634007585335,0.4777970922882427,0.728429203539823,0.702117572692794
182,182,0.796001552795031,0.8258281573498965,0.8289337474120082,0.7576345755693581,0.7044513457556936,0.7276785714285714,0.7044513457556936,0.7952898550724639,0.6910584886128365,0.7727743271221532,0.6082427536231884,,0.7806030020703933,0.7443711180124224,0.2469591097308488,0.2674042443064182,0.7322722567287785,0.7576345755693581,0.8129528985507247,0.8150879917184265,0.3316511387163561,0.3035714285714285,0.8271221532091098,0.801565734989648,0.8582427536231885,0.8492494824016563,0.4318064182194617,0.3633540372670807,0.8465320910973084,0.8346920289855072,0.8748059006211181,0.8637422360248447,0.5501423395445133,0.4531573498964804,0.8370859213250518,0.8471143892339544,0.8621894409937888,0.8540372670807453,0.7344073498964803,0.5582298136645962,0.8421325051759834,0.8345626293995859
183,183,0.6721661490683231,0.7045807453416149,0.7100155279503106,0.7843555900621119,0.6026785714285714,0.6119953416149069,0.6026785714285714,0.6384575569358178,0.5992494824016563,0.6517210144927537,0.4937888198757764,,0.8201992753623188,0.8287396480331264,0.1593555900621117,0.1743659420289855,0.8116589026915113,0.7831262939958592,0.8505434782608696,0.8684653209109731,0.2252199792960662,0.2138328157349896,0.8018245341614907,0.7790502070393375,0.8827639751552795,0.9001682194616978,0.3287396480331263,0.2602872670807453,0.7808618012422361,0.770898033126294,0.8556547619047619,0.8727355072463767,0.4347179089026916,0.3402562111801243,0.7822851966873706,0.7702510351966875,0.7892080745341615,0.7906961697722568,0.5417313664596273,0.4515398550724638,0.7680512422360248,0.7543348861283644
184,184,0.7100155279503105,0.7384187370600414,0.7397127329192547,0.753817287784679,0.6459627329192547,0.6624611801242236,0.6459627329192547,0.719914596273292,0.6374223602484472,0.6829063146997929,0.625,,0.7940605590062111,0.764945652173913,0.212797619047619,0.248641304347826,0.7326604554865424,0.753817287784679,0.8108178053830228,0.8132116977225673,0.280473602484472,0.2769151138716356,0.7859730848861284,0.7725155279503105,0.8453027950310559,0.8289984472049688,0.3498964803312629,0.3114001035196687,0.7851966873706004,0.7719979296066252,0.8425207039337473,0.8255046583850931,0.4954063146997929,0.3847696687370601,0.7783385093167703,0.7780797101449274,0.7995600414078675,0.787590579710145,0.6199534161490683,0.5110636645962734,0.7858436853002071,0.7767857142857143
185,185,0.6513975155279503,0.6990812629399585,0.706457039337474,0.7453416149068324,0.5864389233954451,0.6044254658385093,0.5864389233954451,0.6713897515527951,0.5825569358178054,0.651462215320911,0.5277562111801243,,0.7886904761904762,0.7709627329192548,0.2404244306418219,0.238095238095238,0.7835791925465838,0.7453416149068324,0.8196816770186336,0.8036361283643892,0.2668866459627329,0.2552406832298136,0.7976190476190477,0.7615165631469979,0.8236283643892339,0.8126940993788819,0.333786231884058,0.2725802277432712,0.7895962732919255,0.7624223602484472,0.8120471014492754,0.7992365424430642,0.4162137681159421,0.3181288819875776,0.7710921325051759,0.7531055900621118,0.7620341614906833,0.743853519668737,0.5551889233954452,0.4241071428571428,0.754399585921325,0.7401656314699794
186,186,0.656638198757764,0.6865942028985508,0.6856884057971014,0.8033126293995859,0.573822463768116,0.5942028985507246,0.573822463768116,0.6467391304347826,0.5643115942028986,0.6473861283643892,0.6346402691511387,,0.8456262939958592,0.7600284679089027,0.1973343685300206,0.2500646997929606,0.8093297101449275,0.8033126293995859,0.8735766045548653,0.8117883022774327,0.2581521739130434,0.2727096273291925,0.7800854037267082,0.7891433747412008,0.8649068322981366,0.8122412008281574,0.34277950310559,0.3093297101449275,0.7635222567287785,0.7627458592132506,0.8354037267080745,0.8053183229813665,0.4306418219461697,0.3777820910973085,0.7388069358178053,0.7385481366459627,0.7783385093167702,0.7486413043478262,0.5468426501035196,0.4822075569358178,0.7452769151138716,0.7417831262939959
187,187,0.6754011387163561,0.6852355072463767,0.6905408902691511,0.7533643892339544,0.629787784679089,0.63574016563147,0.629787784679089,0.6492624223602484,0.6250646997929606,0.6329580745341614,0.6152303312629399,,0.7263845755693582,0.7384187370600415,0.3068711180124224,0.2688276397515528,0.7573757763975155,0.7528467908902691,0.7998188405797102,0.8156702898550725,0.3558488612836439,0.3032479296066253,0.7939958592132506,0.7734860248447205,0.8420031055900621,0.8412914078674949,0.4365942028985507,0.3399327122153209,0.7704451345755694,0.7690864389233953,0.8311335403726707,0.8431030020703933,0.494824016563147,0.4050207039337474,0.7731625258799171,0.7548524844720497,0.7735507246376812,0.7706392339544514,0.5795807453416149,0.484860248447205,0.7572463768115942,0.7459239130434783
188,188,0.7347308488612837,0.7565993788819876,0.7592520703933747,0.7309135610766045,0.6184006211180124,0.6499094202898551,0.6184006211180124,0.7295548654244306,0.6048136645962733,0.6870471014492754,0.5766045548654244,,0.8093944099378882,0.8267339544513457,0.1838768115942028,0.1802536231884058,0.7303312629399585,0.7309135610766045,0.826281055900621,0.8413561076604554,0.2565346790890269,0.2087215320910973,0.7980072463768115,0.7734860248447205,0.847567287784679,0.8509316770186335,0.3807582815734989,0.271092132505176,0.829580745341615,0.7993659420289855,0.8139880952380952,0.8405797101449275,0.511128364389234,0.3830227743271221,0.8271221532091098,0.8160584886128364,0.811723602484472,0.818452380952381,0.6375517598343685,0.5050465838509317,0.7999482401656314,0.7884963768115941
189,189,0.7404393173198482,0.7517383059418457,0.7485777496839443,0.7811314791403288,0.6580278128950695,0.6758059418457648,0.6580278128950695,0.7108881163084702,0.6561314791403287,0.7077275600505688,0.6134639696586598,,0.7123893805309734,0.7556099873577748,0.2439949431099873,0.2510271807838179,0.771412768647282,0.7811314791403288,0.7742572692793932,0.8347029077117574,0.3136061946902655,0.2810524652338811,0.8341498103666245,0.8124209860935524,0.8407869785082174,0.858170037926675,0.4068426042983565,0.3366782553729456,0.8234039190897599,0.8244310998735777,0.858170037926675,0.8698640960809102,0.5143015170670039,0.4166403286978508,0.8232458912768648,0.8192161820480404,0.814712389380531,0.8249841972187105,0.6573166877370417,0.5312104930467763,0.812658027812895,0.8016750948166877
190,190,0.6878311712040929,0.7212680431207747,0.7293075095925453,0.6814361410560936,0.6680065777452951,0.6856385894390645,0.6680065777452951,0.7339667458432304,0.6472684085510689,0.6745843230403801,0.6208660697971862,,0.7124063584871186,0.6987940800292345,0.298008404896766,0.3152749862963639,0.7113100676046045,0.6814361410560936,0.7528777635665997,0.7642061026859126,0.3668006577745296,0.3456057007125891,0.754430842316828,0.7237346976064316,0.7859492051891103,0.771149278275169,0.4469212497716061,0.38799561483647,0.761008587611913,0.7394482002558012,0.7661246117303124,0.7724282843047688,0.5218344600767404,0.4455508861684634,0.7706924904074548,0.7447469395212863,0.756257993787685,0.755618490772885,0.6157500456787868,0.5239356842682259,0.7547962726109995,0.7312260186369449
191,191,0.7944848293299622,0.8634639696586601,0.8815581542351455,0.8073640960809102,0.6598451327433629,0.6760429835651076,0.6598451327433629,0.740676359039191,0.6442793931731986,0.7601927939317321,0.5478824273072062,,0.7884797724399495,0.7297724399494312,0.2794721871049305,0.279709228824273,0.8650442477876107,0.8073640960809102,0.8198482932996207,0.7828697850821745,0.3721554993678887,0.3212705436156763,0.8983881163084703,0.8441055625790139,0.8549304677623262,0.822850821744627,0.4780341340075852,0.3821112515802781,0.9097661188369152,0.8714443742098609,0.868204804045512,0.8524020227560051,0.5616308470290772,0.4699747155499368,0.9086599241466498,0.8758691529709228,0.8585651074589128,0.8407079646017699,0.7443109987357776,0.5897597977243996,0.8832174462705437,0.8565897597977243
192,192,0.7035446738534625,0.7635665996711127,0.8149095560021926,0.5990316097204458,0.6793349168646081,0.6954138498081491,0.6793349168646081,0.7397222729764298,0.674036177599123,0.6659053535538096,0.5597478530970218,,0.6251598757537,0.6229672939886718,0.3059565137949936,0.3324502101224191,0.7008039466471772,0.5990316097204458,0.6633473414946098,0.690115110542664,0.3594920518911018,0.3541933126256167,0.7667641147451123,0.6506486387721542,0.7251050612095743,0.7241914854741458,0.4243559291065229,0.3925634935136123,0.7620135209208844,0.6747670381874658,0.7386259820939156,0.743742006212315,0.5040197332358853,0.4417138680796638,0.7475790243011147,0.6881052439247215,0.7232779097387174,0.7207198976795176,0.6437968207564407,0.5400146172117669,0.7420975698885437,0.694317558925635
193,193,0.5793866459627329,0.5854037267080745,0.5854037267080745,0.6185947204968945,0.5568711180124224,0.5652173913043479,0.5568711180124224,0.5777044513457558,0.5404373706004141,0.5352613871635611,0.5933618012422359,,0.6866589026915114,0.6770186335403727,0.4228131469979296,0.3410973084886128,0.7056159420289855,0.6182712215320911,0.6873706004140787,0.6845238095238095,0.484472049689441,0.3549430641821945,0.6663431677018634,0.6385869565217391,0.6555383022774327,0.6581262939958592,0.5214803312629399,0.3629658385093167,0.66699016563147,0.6257763975155279,0.641498447204969,0.6363871635610767,0.5599120082815735,0.4002329192546583,0.6512034161490683,0.6235119047619048,0.6292054865424431,0.6260351966873706,0.5722049689440993,0.4484989648033126,0.6329580745341614,0.5910326086956521
194,194,0.745988612836439,0.7576345755693583,0.7622282608695653,0.7549171842650103,0.6372282608695653,0.6499094202898552,0.6372282608695653,0.7221143892339545,0.6367753623188406,0.7576992753623188,0.5515010351966874,,0.6876293995859214,0.7095626293995859,0.2456004140786749,0.3001423395445134,0.7537525879917184,0.7549171842650103,0.7483825051759834,0.7623576604554865,0.3085533126293996,0.3296454451345755,0.7957427536231884,0.7805383022774328,0.8020186335403727,0.8060947204968943,0.4159549689440994,0.384381469979296,0.8048007246376813,0.7987836438923396,0.8143115942028987,0.8080357142857143,0.5372023809523809,0.4670678053830228,0.7961309523809523,0.8047360248447205,0.8004658385093167,0.807518115942029,0.6770186335403727,0.5621765010351967,0.8024715320910973,0.7982660455486543
195,195,0.7261378002528445,0.7855562579013907,0.7963021491782554,0.7932996207332491,0.6268173198482933,0.6381953223767383,0.6268173198482933,0.6848135271807838,0.6255530973451328,0.7145227560050569,0.5440897597977244,,0.8093394437420987,0.7741782553729456,0.1843394437420985,0.1768331226295827,0.8570638432364097,0.7932996207332491,0.8283817951959543,0.8050726927939316,0.293299620733249,0.2226611883691529,0.8588021491782554,0.8056257901390644,0.8618836915297091,0.8173988621997472,0.4219342604298357,0.2974873577749684,0.8580120101137801,0.7991466498103666,0.8489254108723134,0.8169247787610618,0.5311314791403287,0.3923040455120101,0.8357300884955752,0.7858723135271808,0.8065739570164349,0.7834228824273073,0.6464917825537295,0.5038716814159292,0.8121839443742099,0.7789190897597978
196,196,0.6750184774575019,0.7025868440502586,0.7019955654101995,0.709830007390983,0.578270509977827,0.6041389504804139,0.578270509977827,0.6813747228381374,0.5652623798965262,0.6243902439024389,0.6065779748706577,,0.7390243902439024,0.7510716925351072,0.2590539541759054,0.2548410938654841,0.7912047302291205,0.709830007390983,0.7673318551367332,0.7849963045084997,0.3324464153732446,0.2936437546193643,0.7577235772357724,0.7045824094604582,0.7710273466371027,0.7730229120473022,0.4320768662232077,0.3533628972653363,0.7317073170731707,0.7041389504804139,0.7463414634146341,0.7452328159645233,0.5132298595713229,0.4345158906134516,0.7396895787139689,0.6971914264597191,0.7263858093126385,0.7314855875831486,0.6167036215816705,0.5322246858832225,0.738950480413895,0.7007390983000739
197,197,0.648041389504804,0.682039911308204,0.6839615668883962,0.7108647450110864,0.5728011825572801,0.5886917960088691,0.5728011825572801,0.6322246858832224,0.5633407243163341,0.6278640059127862,0.5617147080561715,,0.7461936437546193,0.806060606060606,0.2861788617886179,0.2036954915003695,0.7439024390243902,0.7108647450110864,0.776570583887657,0.820029563932003,0.3220251293422025,0.2251293422025129,0.7365114560236511,0.7156688839615669,0.7675535846267554,0.7969696969696969,0.3833702882483369,0.2599408721359941,0.7230598669623061,0.7070953436807095,0.7546932742054693,0.7666666666666666,0.4396895787139688,0.3291943828529194,0.7220251293422024,0.7010347376201035,0.7305986696230599,0.7473022912047302,0.5653362897265337,0.4286770140428677,0.7165558019216556,0.6985218033998521
