Network,Rn,Rn_attacked,Rn_HD,Rn_HB,Rn_HC,Rn_HCc,Rn_PA,Rn_BPA,Rn_CPA,Rn_CcPA,Rn_CAR,Rn_CH2_L2,Rn_CH2_L3
Word adjacencies,11.964285714285714,10.422222222222222,11.50909090909091,11.727272727272727,12.272727272727273,11.718181818181819,12.223214285714286,12.723214285714286,12.669642857142858,11.839285714285714,11.044642857142858,11.303571428571429,11.035714285714286
Word adjacencies,11.964285714285714,9.977777777777778,11.4,11.945945945945946,11.830357142857142,11.363636363636363,12.732142857142858,11.964285714285714,12.303571428571429,12.267857142857142,10.866071428571429,11.321428571428571,12.5625
Word adjacencies,11.964285714285714,10.855555555555556,10.054545454545455,11.254545454545454,10.128440366972477,12.220183486238533,12.696428571428571,12.133928571428571,12.794642857142858,11.9375,11.348214285714286,11.178571428571429,11.580357142857142
Word adjacencies,11.964285714285714,10.78888888888889,12.144144144144144,10.589285714285714,12.18018018018018,11.90990990990991,12.375,12.883928571428571,13.241071428571429,12.705357142857142,12.107142857142858,12.276785714285714,11.571428571428571
Word adjacencies,11.964285714285714,9.866666666666667,11.288288288288289,11.531531531531531,12.258928571428571,10.946428571428571,12.535714285714286,12.660714285714286,12.169642857142858,12.125,10.883928571428571,11.9375,12.571428571428571
Word adjacencies,11.964285714285714,11.055555555555555,10.621621621621621,11.702702702702704,11.621621621621621,12.0,12.732142857142858,11.839285714285714,12.660714285714286,12.196428571428571,11.526785714285714,11.946428571428571,12.392857142857142
Word adjacencies,11.964285714285714,10.344444444444445,12.25925925925926,11.136363636363637,11.55045871559633,11.091743119266056,12.571428571428571,12.767857142857142,12.589285714285714,12.642857142857142,11.267857142857142,11.758928571428571,12.232142857142858
Word adjacencies,11.964285714285714,10.855555555555556,11.468468468468469,10.891891891891891,11.324324324324325,12.8125,12.285714285714286,12.044642857142858,12.205357142857142,12.008928571428571,11.285714285714286,12.348214285714286,11.633928571428571
Word adjacencies,11.964285714285714,11.188888888888888,11.612612612612613,11.405405405405405,11.875,11.711711711711711,13.151785714285714,12.482142857142858,12.848214285714286,13.044642857142858,11.875,12.0625,11.901785714285714
Word adjacencies,11.964285714285714,10.677777777777777,11.554545454545455,11.848214285714286,12.081818181818182,11.318181818181818,12.589285714285714,12.660714285714286,12.616071428571429,12.625,11.3125,11.633928571428571,11.607142857142858
Word adjacencies,11.964285714285714,10.61111111111111,12.08108108108108,12.522522522522523,11.72972972972973,12.405405405405405,12.732142857142858,13.0,12.366071428571429,12.160714285714286,11.857142857142858,11.714285714285714,10.633928571428571
Word adjacencies,11.964285714285714,10.21111111111111,11.4,10.053571428571429,11.765765765765765,11.627272727272727,12.321428571428571,12.151785714285714,12.116071428571429,12.669642857142858,11.508928571428571,11.625,11.794642857142858
Word adjacencies,11.964285714285714,11.133333333333333,11.234234234234235,11.785714285714286,10.9009009009009,11.108108108108109,11.919642857142858,12.169642857142858,12.258928571428571,12.633928571428571,11.973214285714286,11.5625,12.625
Word adjacencies,11.964285714285714,10.688888888888888,11.598214285714286,11.517857142857142,11.45045045045045,12.00900900900901,12.732142857142858,12.035714285714286,12.8125,12.348214285714286,10.732142857142858,11.392857142857142,13.169642857142858
Word adjacencies,11.964285714285714,9.333333333333334,11.91891891891892,11.241071428571429,11.839285714285714,11.945945945945946,12.660714285714286,11.982142857142858,12.5625,11.9375,12.098214285714286,12.3125,12.017857142857142
Word adjacencies,11.964285714285714,10.78888888888889,10.794642857142858,11.446428571428571,11.205357142857142,12.142857142857142,12.169642857142858,12.080357142857142,12.044642857142858,12.973214285714286,11.616071428571429,11.401785714285714,11.392857142857142
Word adjacencies,11.964285714285714,10.488888888888889,11.263636363636364,10.916666666666666,11.37962962962963,10.954545454545455,12.080357142857142,11.839285714285714,11.982142857142858,12.008928571428571,11.258928571428571,11.142857142857142,11.946428571428571
Word adjacencies,11.964285714285714,10.766666666666667,11.660714285714286,11.857142857142858,12.3125,11.723214285714286,12.410714285714286,12.991071428571429,12.732142857142858,13.169642857142858,11.910714285714286,11.357142857142858,12.276785714285714
Word adjacencies,11.964285714285714,9.88888888888889,11.551401869158878,11.349056603773585,10.722222222222221,11.074766355140186,12.348214285714286,12.4375,12.482142857142858,12.946428571428571,12.517857142857142,11.375,11.526785714285714
Word adjacencies,11.964285714285714,10.644444444444444,11.545454545454545,10.81981981981982,12.09009009009009,11.1,11.785714285714286,12.473214285714286,11.955357142857142,12.607142857142858,10.955357142857142,11.508928571428571,12.25
Word adjacencies,11.964285714285714,10.433333333333334,10.669642857142858,10.666666666666666,10.854545454545455,11.27927927927928,12.821428571428571,12.044642857142858,12.223214285714286,12.044642857142858,11.821428571428571,12.160714285714286,11.482142857142858
Word adjacencies,11.964285714285714,10.1,11.247706422018348,11.504587155963304,11.287037037037036,11.36111111111111,12.857142857142858,12.946428571428571,12.660714285714286,12.517857142857142,10.375,11.5,10.875
Word adjacencies,11.964285714285714,10.8,11.258928571428571,12.0625,11.321428571428571,12.526785714285714,12.8125,12.178571428571429,12.875,12.571428571428571,11.589285714285714,11.232142857142858,12.651785714285714
Word adjacencies,11.964285714285714,9.944444444444445,11.26605504587156,11.518518518518519,10.681818181818182,11.731481481481481,12.776785714285714,12.589285714285714,12.741071428571429,12.875,11.758928571428571,11.107142857142858,11.517857142857142
Word adjacencies,11.964285714285714,10.2,11.963636363636363,11.60909090909091,11.39090909090909,12.218181818181819,12.785714285714286,12.482142857142858,12.660714285714286,12.776785714285714,11.366071428571429,12.0,12.0
Word adjacencies,11.964285714285714,9.455555555555556,10.981981981981981,11.163636363636364,11.345454545454546,11.882882882882884,12.428571428571429,12.1875,11.892857142857142,12.205357142857142,12.410714285714286,11.848214285714286,13.205357142857142
Word adjacencies,11.964285714285714,10.822222222222223,11.781818181818181,11.585585585585585,11.454545454545455,11.45045045045045,12.196428571428571,12.071428571428571,12.598214285714286,12.428571428571429,10.767857142857142,11.776785714285714,12.008928571428571
Word adjacencies,11.964285714285714,10.633333333333333,10.953703703703704,11.158878504672897,11.36697247706422,11.439252336448599,12.75,12.589285714285714,13.303571428571429,12.6875,11.991071428571429,11.160714285714286,12.982142857142858
Word adjacencies,11.964285714285714,10.322222222222223,10.636363636363637,10.727272727272727,11.504504504504505,11.5625,12.964285714285714,13.205357142857142,12.473214285714286,12.633928571428571,10.875,11.008928571428571,11.946428571428571
Word adjacencies,11.964285714285714,10.21111111111111,11.196428571428571,12.36036036036036,10.36936936936937,10.945945945945946,12.401785714285714,12.607142857142858,12.482142857142858,12.696428571428571,11.205357142857142,11.017857142857142,12.455357142857142
Word adjacencies,11.964285714285714,11.0,11.1875,12.669642857142858,12.107142857142858,12.553571428571429,12.410714285714286,12.767857142857142,12.535714285714286,11.794642857142858,12.526785714285714,11.383928571428571,11.232142857142858
Word adjacencies,11.964285714285714,10.522222222222222,11.836363636363636,11.263636363636364,12.063636363636364,11.697247706422019,12.571428571428571,12.669642857142858,12.651785714285714,11.973214285714286,11.392857142857142,11.044642857142858,11.830357142857142
Word adjacencies,11.964285714285714,10.5,12.045454545454545,11.463636363636363,12.136363636363637,11.293577981651376,12.375,12.544642857142858,12.616071428571429,12.0625,11.241071428571429,11.1875,11.223214285714286
Word adjacencies,11.964285714285714,10.61111111111111,10.414414414414415,12.045454545454545,12.054545454545455,11.60909090909091,12.285714285714286,12.205357142857142,12.517857142857142,12.535714285714286,11.4375,11.303571428571429,11.875
Word adjacencies,11.964285714285714,10.422222222222222,12.272727272727273,12.372727272727273,11.783783783783784,11.309090909090909,12.116071428571429,12.303571428571429,11.5,12.428571428571429,11.107142857142858,10.883928571428571,12.303571428571429
Word adjacencies,11.964285714285714,10.833333333333334,11.563636363636364,11.34862385321101,11.693693693693694,11.241071428571429,12.3125,12.785714285714286,12.491071428571429,12.589285714285714,10.598214285714286,11.089285714285714,12.116071428571429
Word adjacencies,11.964285714285714,10.677777777777777,11.376146788990825,11.889908256880734,10.697247706422019,11.284403669724771,12.375,13.107142857142858,12.589285714285714,12.642857142857142,11.285714285714286,11.357142857142858,12.294642857142858
Word adjacencies,11.964285714285714,10.5,11.348214285714286,11.657657657657658,12.4375,12.297297297297296,12.25,12.776785714285714,12.419642857142858,12.044642857142858,11.464285714285714,10.803571428571429,11.535714285714286
Word adjacencies,11.964285714285714,9.877777777777778,10.718181818181819,11.756756756756756,11.572727272727272,11.669642857142858,12.035714285714286,12.5,12.214285714285714,12.285714285714286,10.901785714285714,11.0625,11.866071428571429
Word adjacencies,11.964285714285714,10.266666666666667,11.27927927927928,11.49090909090909,10.690909090909091,11.513761467889909,12.214285714285714,12.776785714285714,13.026785714285714,12.598214285714286,10.392857142857142,11.401785714285714,11.857142857142858
Word adjacencies,11.964285714285714,10.622222222222222,11.472222222222221,11.34862385321101,10.623853211009175,11.254545454545454,12.455357142857142,12.651785714285714,12.6875,12.9375,12.214285714285714,10.732142857142858,12.5
Karate,6.735294117647059,4.7407407407407405,5.735294117647059,6.235294117647059,5.794117647058823,6.0588235294117645,6.411764705882353,6.470588235294118,6.970588235294118,6.970588235294118,5.0588235294117645,5.352941176470588,5.352941176470588
Karate,6.735294117647059,4.925925925925926,5.852941176470588,5.647058823529412,6.0588235294117645,5.9411764705882355,6.117647058823529,6.588235294117647,6.617647058823529,6.411764705882353,6.235294117647059,6.323529411764706,6.5
Karate,6.735294117647059,5.222222222222222,5.909090909090909,5.878787878787879,4.878787878787879,3.5294117647058822,6.352941176470588,6.9411764705882355,6.470588235294118,6.794117647058823,6.352941176470588,5.794117647058823,6.0588235294117645
Karate,6.735294117647059,4.592592592592593,6.2727272727272725,5.59375,4.935483870967742,5.375,6.294117647058823,6.852941176470588,6.205882352941177,6.323529411764706,4.970588235294118,3.9705882352941178,4.5588235294117645
Karate,6.735294117647059,4.037037037037037,5.823529411764706,6.121212121212121,5.59375,5.9393939393939394,6.794117647058823,5.911764705882353,6.911764705882353,6.411764705882353,4.4411764705882355,6.235294117647059,5.823529411764706
Karate,6.735294117647059,5.185185185185185,5.470588235294118,6.323529411764706,6.617647058823529,6.294117647058823,7.029411764705882,6.9411764705882355,6.4411764705882355,6.205882352941177,5.882352941176471,6.294117647058823,6.676470588235294
Karate,6.735294117647059,4.444444444444445,5.9411764705882355,6.0588235294117645,5.382352941176471,5.352941176470588,6.0588235294117645,6.5,6.5588235294117645,6.117647058823529,6.205882352941177,5.735294117647059,5.852941176470588
Karate,6.735294117647059,6.074074074074074,6.029411764705882,4.911764705882353,6.411764705882353,6.382352941176471,6.5,6.294117647058823,6.764705882352941,6.294117647058823,6.323529411764706,5.588235294117647,5.852941176470588
Karate,6.735294117647059,5.592592592592593,6.235294117647059,5.911764705882353,6.264705882352941,6.588235294117647,6.5,6.205882352941177,6.9411764705882355,6.705882352941177,6.588235294117647,5.264705882352941,7.176470588235294
Karate,6.735294117647059,5.37037037037037,5.352941176470588,6.176470588235294,6.147058823529412,5.882352941176471,7.088235294117647,5.794117647058823,6.411764705882353,6.4411764705882355,5.470588235294118,6.088235294117647,7.0588235294117645
Karate,6.735294117647059,5.074074074074074,6.580645161290323,5.387096774193548,5.612903225806452,5.46875,6.0588235294117645,6.4411764705882355,7.029411764705882,6.647058823529412,6.617647058823529,6.411764705882353,6.029411764705882
Karate,6.735294117647059,4.444444444444445,5.4411764705882355,4.764705882352941,6.588235294117647,6.029411764705882,5.970588235294118,6.235294117647059,6.5,6.911764705882353,6.147058823529412,6.323529411764706,5.911764705882353
Karate,6.735294117647059,4.851851851851852,6.545454545454546,6.454545454545454,5.03030303030303,6.303030303030303,6.705882352941177,6.676470588235294,6.647058823529412,6.764705882352941,6.647058823529412,4.823529411764706,3.676470588235294
Karate,6.735294117647059,6.148148148148148,6.529411764705882,6.852941176470588,6.676470588235294,6.176470588235294,6.676470588235294,6.411764705882353,6.4411764705882355,5.911764705882353,6.764705882352941,6.0,6.0588235294117645
Karate,6.735294117647059,4.333333333333333,6.7272727272727275,5.735294117647059,5.393939393939394,5.2727272727272725,6.117647058823529,6.764705882352941,6.676470588235294,5.529411764705882,5.764705882352941,6.823529411764706,6.588235294117647
Karate,6.735294117647059,5.37037037037037,5.666666666666667,5.96969696969697,5.0,6.121212121212121,6.352941176470588,5.970588235294118,6.617647058823529,5.882352941176471,5.882352941176471,5.882352941176471,5.852941176470588
Karate,6.735294117647059,5.444444444444445,4.484848484848484,5.424242424242424,6.212121212121212,6.242424242424242,6.529411764705882,6.147058823529412,6.5,6.029411764705882,6.382352941176471,6.0588235294117645,5.235294117647059
Karate,6.735294117647059,5.518518518518518,6.323529411764706,6.088235294117647,5.764705882352941,5.088235294117647,6.4411764705882355,6.088235294117647,6.176470588235294,6.970588235294118,6.294117647058823,6.117647058823529,7.088235294117647
Karate,6.735294117647059,3.6296296296296298,5.5625,5.612903225806452,6.366666666666666,5.166666666666667,6.5,6.529411764705882,6.647058823529412,6.5,6.029411764705882,5.764705882352941,5.852941176470588
Karate,6.735294117647059,5.962962962962963,5.4411764705882355,6.147058823529412,6.676470588235294,6.470588235294118,6.617647058823529,6.5588235294117645,6.382352941176471,6.764705882352941,5.0588235294117645,6.352941176470588,5.205882352941177
Karate,6.735294117647059,5.777777777777778,6.5,5.735294117647059,4.5,6.323529411764706,5.882352941176471,6.794117647058823,6.264705882352941,5.911764705882353,6.705882352941177,5.882352941176471,6.147058823529412
Karate,6.735294117647059,5.925925925925926,6.454545454545454,6.666666666666667,5.242424242424242,6.151515151515151,6.029411764705882,6.411764705882353,5.764705882352941,6.264705882352941,5.676470588235294,5.5,5.764705882352941
Karate,6.735294117647059,4.962962962962963,5.264705882352941,5.911764705882353,6.323529411764706,6.382352941176471,6.647058823529412,6.588235294117647,6.0588235294117645,6.647058823529412,5.029411764705882,5.647058823529412,6.029411764705882
Karate,6.735294117647059,5.703703703703703,6.5588235294117645,6.470588235294118,5.529411764705882,6.5588235294117645,6.205882352941177,6.970588235294118,5.617647058823529,6.882352941176471,5.794117647058823,6.176470588235294,6.029411764705882
Karate,6.735294117647059,5.555555555555555,6.147058823529412,5.882352941176471,4.5,5.411764705882353,6.382352941176471,6.911764705882353,6.0,6.617647058823529,6.0,4.5588235294117645,5.470588235294118
Karate,6.735294117647059,4.962962962962963,4.911764705882353,4.882352941176471,6.735294117647059,6.0588235294117645,6.5,5.911764705882353,6.411764705882353,6.264705882352941,5.764705882352941,7.029411764705882,7.088235294117647
Karate,6.735294117647059,5.703703703703703,6.0588235294117645,5.9411764705882355,6.735294117647059,6.588235294117647,6.323529411764706,5.588235294117647,6.411764705882353,6.088235294117647,6.5588235294117645,6.088235294117647,6.382352941176471
Karate,6.735294117647059,3.7777777777777777,6.03030303030303,4.848484848484849,6.0625,5.8125,6.705882352941177,6.411764705882353,6.205882352941177,6.264705882352941,5.911764705882353,5.088235294117647,6.264705882352941
Karate,6.735294117647059,5.074074074074074,5.588235294117647,5.735294117647059,6.088235294117647,5.352941176470588,6.5,6.970588235294118,6.235294117647059,6.411764705882353,5.264705882352941,5.823529411764706,4.794117647058823
Karate,6.735294117647059,4.962962962962963,5.9411764705882355,6.4411764705882355,5.735294117647059,5.794117647058823,6.4411764705882355,5.852941176470588,6.529411764705882,6.382352941176471,6.147058823529412,6.117647058823529,5.676470588235294
Karate,6.735294117647059,5.148148148148148,6.4411764705882355,5.264705882352941,6.235294117647059,5.647058823529412,6.5588235294117645,6.411764705882353,6.352941176470588,5.852941176470588,6.352941176470588,6.147058823529412,6.705882352941177
Karate,6.735294117647059,6.148148148148148,6.5588235294117645,6.147058823529412,5.676470588235294,6.5588235294117645,6.117647058823529,6.411764705882353,6.264705882352941,7.0,6.352941176470588,6.411764705882353,5.823529411764706
Karate,6.735294117647059,4.962962962962963,6.172413793103448,5.758620689655173,6.066666666666666,5.862068965517241,6.088235294117647,6.588235294117647,6.294117647058823,6.5,6.411764705882353,6.147058823529412,5.382352941176471
Karate,6.735294117647059,5.555555555555555,4.970588235294118,5.882352941176471,6.705882352941177,5.9411764705882355,6.323529411764706,6.294117647058823,6.117647058823529,7.117647058823529,5.823529411764706,6.470588235294118,6.294117647058823
Karate,6.735294117647059,4.888888888888889,6.617647058823529,6.4411764705882355,6.647058823529412,6.352941176470588,6.852941176470588,6.147058823529412,6.176470588235294,6.323529411764706,4.852941176470588,6.4411764705882355,6.735294117647059
Karate,6.735294117647059,4.962962962962963,6.5588235294117645,6.529411764705882,5.235294117647059,5.794117647058823,5.764705882352941,5.911764705882353,6.5,7.176470588235294,5.323529411764706,5.676470588235294,5.176470588235294
Karate,6.735294117647059,4.296296296296297,6.794117647058823,5.5588235294117645,4.882352941176471,6.323529411764706,6.411764705882353,6.4411764705882355,6.411764705882353,5.9411764705882355,5.735294117647059,6.176470588235294,5.0588235294117645
Karate,6.735294117647059,5.2592592592592595,5.3125,4.303030303030303,4.625,5.78125,6.705882352941177,6.676470588235294,6.794117647058823,6.5,5.147058823529412,4.794117647058823,5.852941176470588
Karate,6.735294117647059,4.037037037037037,4.96969696969697,6.5,4.7272727272727275,4.21875,6.352941176470588,6.617647058823529,6.470588235294118,7.117647058823529,6.147058823529412,5.264705882352941,4.529411764705882
Karate,6.735294117647059,4.037037037037037,5.40625,5.580645161290323,5.40625,4.03030303030303,6.735294117647059,6.5588235294117645,6.323529411764706,6.852941176470588,4.9411764705882355,4.823529411764706,5.323529411764706
Karate,6.735294117647059,3.5185185185185186,6.205882352941177,3.8529411764705883,5.424242424242424,5.794117647058823,6.264705882352941,6.0588235294117645,6.0,6.529411764705882,6.323529411764706,5.264705882352941,5.382352941176471
Karate,6.735294117647059,5.7407407407407405,6.588235294117647,4.470588235294118,6.970588235294118,6.647058823529412,6.411764705882353,6.588235294117647,6.294117647058823,5.852941176470588,5.647058823529412,5.823529411764706,5.647058823529412
Karate,6.735294117647059,5.518518518518518,4.852941176470588,5.9411764705882355,6.5,6.4411764705882355,5.882352941176471,7.029411764705882,6.352941176470588,6.529411764705882,4.9411764705882355,6.117647058823529,7.323529411764706
Karate,6.735294117647059,5.666666666666667,6.205882352941177,5.9411764705882355,5.794117647058823,6.088235294117647,6.588235294117647,7.029411764705882,6.0588235294117645,6.352941176470588,5.647058823529412,6.4411764705882355,5.5588235294117645
Karate,6.735294117647059,5.333333333333333,5.323529411764706,6.5,6.294117647058823,6.4411764705882355,5.9411764705882355,6.382352941176471,6.588235294117647,6.176470588235294,6.088235294117647,5.705882352941177,5.235294117647059
Karate,6.735294117647059,5.2592592592592595,6.529411764705882,6.529411764705882,5.411764705882353,5.823529411764706,6.529411764705882,6.294117647058823,6.117647058823529,6.294117647058823,4.382352941176471,5.911764705882353,6.176470588235294
Karate,6.735294117647059,5.814814814814815,6.735294117647059,5.617647058823529,6.117647058823529,6.5588235294117645,6.705882352941177,6.588235294117647,6.617647058823529,6.705882352941177,5.794117647058823,5.264705882352941,6.382352941176471
Karate,6.735294117647059,5.407407407407407,6.676470588235294,6.823529411764706,5.323529411764706,5.882352941176471,6.470588235294118,6.4411764705882355,6.794117647058823,6.735294117647059,5.705882352941177,6.323529411764706,6.235294117647059
Karate,6.735294117647059,4.444444444444445,6.264705882352941,6.852941176470588,5.676470588235294,7.117647058823529,6.0,5.882352941176471,7.117647058823529,6.382352941176471,5.4411764705882355,6.205882352941177,5.382352941176471
Karate,6.735294117647059,5.074074074074074,6.352941176470588,5.470588235294118,6.235294117647059,6.382352941176471,6.264705882352941,6.411764705882353,6.352941176470588,6.705882352941177,4.4411764705882355,6.529411764705882,7.029411764705882
Karate,6.735294117647059,5.37037037037037,6.647058823529412,5.970588235294118,5.264705882352941,6.0588235294117645,6.529411764705882,6.5,6.676470588235294,6.0,5.852941176470588,6.764705882352941,5.264705882352941
Karate,6.735294117647059,5.296296296296297,5.411764705882353,6.382352941176471,6.235294117647059,5.323529411764706,5.852941176470588,6.411764705882353,6.117647058823529,6.088235294117647,5.323529411764706,6.823529411764706,5.088235294117647
Karate,6.735294117647059,5.777777777777778,7.088235294117647,6.088235294117647,6.352941176470588,5.794117647058823,6.823529411764706,6.294117647058823,6.852941176470588,6.088235294117647,5.529411764705882,5.382352941176471,6.529411764705882
Karate,6.735294117647059,3.5925925925925926,6.181818181818182,6.0588235294117645,5.088235294117647,5.636363636363637,6.411764705882353,5.352941176470588,6.176470588235294,5.852941176470588,5.088235294117647,4.911764705882353,5.4411764705882355
Karate,6.735294117647059,3.962962962962963,6.333333333333333,6.242424242424242,4.878787878787879,6.0,6.117647058823529,5.647058823529412,6.764705882352941,6.382352941176471,5.617647058823529,5.617647058823529,5.794117647058823
Karate,6.735294117647059,5.592592592592593,5.323529411764706,6.147058823529412,6.352941176470588,5.588235294117647,6.147058823529412,6.470588235294118,5.9411764705882355,6.382352941176471,6.5588235294117645,6.764705882352941,6.264705882352941
Karate,6.735294117647059,5.074074074074074,6.470588235294118,6.294117647058823,6.235294117647059,6.264705882352941,5.617647058823529,6.235294117647059,6.117647058823529,6.852941176470588,4.9411764705882355,6.029411764705882,5.705882352941177
Karate,6.735294117647059,5.962962962962963,5.676470588235294,6.823529411764706,6.4411764705882355,6.147058823529412,6.647058823529412,6.294117647058823,6.676470588235294,6.0588235294117645,5.823529411764706,6.882352941176471,5.470588235294118
Karate,6.735294117647059,5.037037037037037,6.764705882352941,6.882352941176471,6.411764705882353,5.735294117647059,6.147058823529412,6.088235294117647,6.529411764705882,6.235294117647059,6.205882352941177,6.617647058823529,7.294117647058823
Karate,6.735294117647059,3.962962962962963,6.103448275862069,5.741935483870968,5.333333333333333,5.966666666666667,6.735294117647059,6.647058823529412,6.352941176470588,6.764705882352941,5.147058823529412,5.647058823529412,5.4411764705882355
Karate,6.735294117647059,3.7777777777777777,6.484848484848484,5.666666666666667,5.393939393939394,5.303030303030303,6.264705882352941,6.647058823529412,6.235294117647059,7.0,6.352941176470588,4.794117647058823,5.147058823529412
Karate,6.735294117647059,5.444444444444445,6.029411764705882,6.4411764705882355,6.352941176470588,4.4411764705882355,6.0588235294117645,6.794117647058823,5.882352941176471,6.5588235294117645,6.235294117647059,6.088235294117647,6.852941176470588
Karate,6.735294117647059,5.037037037037037,6.970588235294118,6.5,5.588235294117647,6.352941176470588,6.352941176470588,6.647058823529412,6.5588235294117645,6.529411764705882,5.882352941176471,6.294117647058823,6.176470588235294
Karate,6.735294117647059,4.777777777777778,5.970588235294118,5.909090909090909,5.333333333333333,5.823529411764706,6.823529411764706,6.0588235294117645,6.5,6.088235294117647,4.5,4.764705882352941,4.352941176470588
Karate,6.735294117647059,5.0,5.823529411764706,6.117647058823529,5.176470588235294,6.911764705882353,6.9411764705882355,6.411764705882353,5.735294117647059,7.0,5.235294117647059,6.764705882352941,4.735294117647059
Karate,6.735294117647059,4.925925925925926,5.117647058823529,5.029411764705882,6.235294117647059,6.764705882352941,6.529411764705882,6.264705882352941,5.705882352941177,5.852941176470588,6.4411764705882355,6.0588235294117645,6.970588235294118
Karate,6.735294117647059,4.592592592592593,5.705882352941177,6.676470588235294,6.0588235294117645,6.735294117647059,6.147058823529412,5.882352941176471,6.147058823529412,6.852941176470588,5.705882352941177,5.235294117647059,6.029411764705882
Karate,6.735294117647059,4.814814814814815,5.5,5.151515151515151,4.705882352941177,5.878787878787879,6.382352941176471,6.5588235294117645,6.911764705882353,6.088235294117647,6.352941176470588,4.823529411764706,3.8529411764705883
Karate,6.735294117647059,4.666666666666667,6.235294117647059,5.852941176470588,6.0,6.617647058823529,6.5588235294117645,6.676470588235294,6.117647058823529,6.088235294117647,6.0,6.5588235294117645,5.617647058823529
Karate,6.735294117647059,5.111111111111111,5.0,5.382352941176471,5.4411764705882355,6.4411764705882355,6.794117647058823,6.529411764705882,6.117647058823529,6.647058823529412,6.0,5.0588235294117645,6.911764705882353
Karate,6.735294117647059,6.407407407407407,6.4411764705882355,6.735294117647059,6.235294117647059,6.470588235294118,6.705882352941177,6.911764705882353,5.647058823529412,5.676470588235294,5.705882352941177,6.676470588235294,5.176470588235294
Karate,6.735294117647059,4.444444444444445,5.666666666666667,5.59375,5.833333333333333,4.645161290322581,6.794117647058823,6.617647058823529,6.705882352941177,6.764705882352941,4.764705882352941,5.794117647058823,5.764705882352941
Karate,6.735294117647059,5.0,7.264705882352941,5.735294117647059,5.764705882352941,6.235294117647059,6.764705882352941,6.235294117647059,5.705882352941177,6.117647058823529,5.705882352941177,5.411764705882353,5.764705882352941
Karate,6.735294117647059,6.333333333333333,6.382352941176471,6.823529411764706,6.735294117647059,5.352941176470588,6.852941176470588,6.588235294117647,6.705882352941177,6.4411764705882355,6.911764705882353,5.882352941176471,6.205882352941177
Karate,6.735294117647059,5.2592592592592595,6.323529411764706,6.529411764705882,5.5,6.4411764705882355,6.647058823529412,5.852941176470588,6.117647058823529,6.294117647058823,6.294117647058823,6.323529411764706,7.176470588235294
Karate,6.735294117647059,5.518518518518518,5.970588235294118,6.911764705882353,6.382352941176471,6.617647058823529,6.911764705882353,6.5588235294117645,6.323529411764706,6.911764705882353,5.617647058823529,6.5,5.382352941176471
Karate,6.735294117647059,5.62962962962963,5.117647058823529,6.205882352941177,5.470588235294118,6.529411764705882,6.588235294117647,6.617647058823529,6.9411764705882355,6.852941176470588,6.617647058823529,6.617647058823529,6.352941176470588
Karate,6.735294117647059,4.703703703703703,6.303030303030303,6.696969696969697,5.764705882352941,5.484848484848484,6.470588235294118,5.705882352941177,6.617647058823529,6.264705882352941,6.147058823529412,5.529411764705882,6.352941176470588
Karate,6.735294117647059,4.7407407407407405,5.529411764705882,6.382352941176471,5.647058823529412,5.735294117647059,6.147058823529412,6.882352941176471,7.0588235294117645,6.705882352941177,6.235294117647059,6.088235294117647,6.294117647058823
Karate,6.735294117647059,3.5925925925925926,6.121212121212121,6.212121212121212,4.424242424242424,5.2727272727272725,6.0588235294117645,6.970588235294118,6.382352941176471,6.676470588235294,6.264705882352941,5.882352941176471,5.088235294117647
Karate,6.735294117647059,3.925925925925926,6.151515151515151,5.696969696969697,5.454545454545454,6.696969696969697,5.705882352941177,6.794117647058823,6.0588235294117645,6.323529411764706,6.264705882352941,4.882352941176471,5.0
Karate,6.735294117647059,5.777777777777778,5.147058823529412,6.617647058823529,5.9411764705882355,6.647058823529412,6.764705882352941,6.5588235294117645,6.764705882352941,7.0,6.323529411764706,6.029411764705882,6.176470588235294
Karate,6.735294117647059,5.37037037037037,5.833333333333333,5.4,5.3,6.172413793103448,6.411764705882353,6.5588235294117645,6.411764705882353,6.4411764705882355,6.9411764705882355,5.5588235294117645,5.470588235294118
Karate,6.735294117647059,4.777777777777778,5.617647058823529,5.852941176470588,6.0,5.794117647058823,6.088235294117647,6.970588235294118,6.529411764705882,6.647058823529412,6.735294117647059,6.147058823529412,6.323529411764706
Karate,6.735294117647059,5.555555555555555,6.088235294117647,5.823529411764706,5.529411764705882,6.9411764705882355,6.147058823529412,6.4411764705882355,7.147058823529412,6.0,6.411764705882353,6.588235294117647,5.5588235294117645
Karate,6.735294117647059,5.0,6.676470588235294,6.352941176470588,5.911764705882353,5.5588235294117645,6.735294117647059,6.617647058823529,6.352941176470588,6.970588235294118,5.647058823529412,6.4411764705882355,6.352941176470588
Karate,6.735294117647059,6.0,6.382352941176471,6.235294117647059,6.764705882352941,4.852941176470588,7.147058823529412,6.264705882352941,5.411764705882353,5.705882352941177,6.0588235294117645,5.147058823529412,4.882352941176471
Karate,6.735294117647059,4.703703703703703,5.352941176470588,5.823529411764706,5.4411764705882355,6.794117647058823,6.323529411764706,5.5,6.176470588235294,6.264705882352941,6.264705882352941,6.794117647058823,6.470588235294118
Karate,6.735294117647059,5.777777777777778,6.757575757575758,5.96969696969697,6.696969696969697,6.242424242424242,6.264705882352941,6.264705882352941,6.4411764705882355,6.382352941176471,6.294117647058823,5.352941176470588,6.705882352941177
